"siteID","order","family","genus","invertebrateLifeStage","lowest_id","mean_biomass_mg_m2","sd_biomass_mg_m2"
"MCDI","Diptera","Tipulidae","Tipula","larva","Tipula",0.132198061193704,0.0918547440655227
"MCDI","Diptera","Tipulidae",,"larva","Tipulidae",0.00145396939969729,
"MCDI","Ephemeroptera","Baetidae","Acentrella","larva","Acentrella",0.0813112715140673,0.0878810289583028
"MCDI","Ephemeroptera","Baetidae","Acerpenna","larva","Acerpenna",0.0591967204778482,0.0605723768930349
"MCDI","Ephemeroptera","Baetidae","Baetis","larva","Baetis",0.480634122676933,0.609075151493673
"MCDI","Ephemeroptera","Baetidae","Fallceon","larva","Fallceon",0.212592214691393,0.353016774260215
"MCDI","Ephemeroptera","Baetidae","Plauditus","larva","Plauditus",0.0418813681925842,0.0528329401264198
"MCDI","Ephemeroptera","Baetidae",,"larva","Baetidae",0.080967159816262,0.101660754271028
"MCDI","Ephemeroptera","Caenidae","Caenis","larva","Caenis",0.0961185778539709,0.184257282724757
"MCDI","Ephemeroptera","Caenidae",,"larva","Caenidae",0.0273004028903206,
"MCDI","Ephemeroptera","Ephemerellidae",,"larva","Ephemerellidae",0.005112,
"MCDI","Ephemeroptera","Heptageniidae","Stenacron","larva","Stenacron",0.0636582490989324,0.0852429255958159
"MCDI","Ephemeroptera","Heptageniidae","Stenonema","larva","Stenonema",0.584321924078239,0.940303102972722
"MCDI","Ephemeroptera","Heptageniidae",,"larva","Heptageniidae",0.0429689649836246,0.092733585894641
"MCDI","Ephemeroptera","Leptohyphidae","Tricorythodes","larva","Tricorythodes",0.11539797307631,0.111719245227228
"MCDI","Ephemeroptera","Leptophlebiidae","Choroterpes","larva","Choroterpes",0.0323992348275875,
"MCDI","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","larva","Paraleptophlebia",0.00910013429677352,
"MCDI","Ephemeroptera","Leptophlebiidae",,"larva","Leptophlebiidae",0.0862099748070586,0.145227202766898
"MCDI","Hemiptera","Veliidae","Microvelia","adult","Microvelia",0.0302424323919368,0.0186121033331398
"MCDI","Hemiptera","Veliidae",,"larva","Veliidae",0.036936,
"MCDI","Megaloptera","Corydalidae","Corydalus","larva","Corydalus",1.36042455547602,
"MCDI","Megaloptera","Sialidae","Sialis","larva","Sialis",0.0538068393561803,
"MCDI","Plecoptera","Capniidae",,"larva","Capniidae",1.07875200426848,
"MCDI","Plecoptera","Leuctridae",,"larva","Leuctridae",0.165562904283545,0.0678330122468063
"MCDI","Plecoptera","Perlidae","Neoperla","larva","Neoperla",0.887571879387543,0.799273392792898
"MCDI","Plecoptera","Perlidae","Perlesta","larva","Perlesta",0.454261544576764,0.417519329233299
"MCDI","Plecoptera","Perlidae",,"larva","Perlidae",0.0109923810466764,0.00624560193344977
"MCDI","Plecoptera","Perlodidae",,"larva","Perlodidae",0.00655298815417276,0.00732774824266791
"MCDI","Trichoptera","Helicopsychidae","Helicopsyche","larva","Helicopsyche",0.013417914462615,0.0132736875283039
"MCDI","Trichoptera","Hydropsychidae","Cheumatopsyche","larva","Cheumatopsyche",0.725119838977656,1.48232848669718
"MCDI","Trichoptera","Hydropsychidae","Hydropsyche","larva","Hydropsyche",1.13052882684937,1.01623487791707
"MCDI","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.0463764756941179,0.0683792034546888
"MCDI","Trichoptera","Hydropsychidae",,"pupa","Hydropsychidae",0.20642811119601,
"MCDI","Trichoptera","Hydroptilidae","Hydroptila","larva","Hydroptila",0.219955268115413,0.374856574888472
"MCDI","Trichoptera","Hydroptilidae","Ochrotrichia","larva","Ochrotrichia",0.119005938611586,
"MCDI","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.004788,0.00463296363033426
"MCDI","Trichoptera","Hydroptilidae",,"pupa","Hydroptilidae",0.177200830983604,0.192225427293901
"MCDI","Trichoptera","Leptoceridae","Oecetis","larva","Oecetis",0.0108187216919624,
"MCDI","Trichoptera","Philopotamidae","Chimarra","larva","Chimarra",0.105915327855041,0.069163182765552
"MCDI","Trichoptera","Polycentropodidae","Polycentropus","larva","Polycentropus",0.0843186084653961,0.112654273554467
"MCDI","Trichoptera","Polycentropodidae",,"larva","Polycentropodidae",0.329542160349594,0.548505910488692
"MCRA","Coleoptera","Dytiscidae","Oreodytes","adult","Oreodytes",0.271191497038473,
"MCRA","Coleoptera","Dytiscidae",,"larva","Dytiscidae",0.0131950353041062,0.0160114789400963
"MCRA","Coleoptera","Elmidae","Ampumixis","larva","Ampumixis",0.022125673727942,0.0224537169741512
"MCRA","Coleoptera","Elmidae","Bryelmis","larva","Bryelmis",0.117448929874449,
"MCRA","Coleoptera","Elmidae","Heterlimnius","adult","Heterlimnius",0.0140037061193058,0.00796120896338884
"MCRA","Coleoptera","Elmidae","Heterlimnius","larva","Heterlimnius",0.0582814930906955,0.189945005471997
"MCRA","Coleoptera","Elmidae","Narpus","adult","Narpus",0.0587244649372247,0.0276829782524422
"MCRA","Coleoptera","Elmidae","Narpus","larva","Narpus",1.02498311247195,0.652930472531308
"MCRA","Coleoptera","Elmidae","Optioservus","larva","Optioservus",0.120228832570286,0.147930543149129
"MCRA","Coleoptera","Elmidae","Zaitzevia","larva","Zaitzevia",0.00312410706082124,0.00242366601742781
"MCRA","Coleoptera","Elmidae",,"larva","Elmidae",0.0197888641003559,0.0710193367990329
"MCRA","Coleoptera","Hydraenidae","Hydraena","adult","Hydraena",0.00520871412164248,0
"MCRA","Coleoptera","Psephenidae","Acneus","larva","Acneus",0.030862103163373,0.0390316268637147
"MCRA","Coleoptera","Psephenidae",,"larva","Psephenidae",0.000693,0
"MCRA","Diptera","Blephariceridae","Agathon","larva","Agathon",0.286181543852786,
"MCRA","Diptera","Ceratopogonidae","Atrichopogon","larva","Atrichopogon",0.00273483448835075,0.00425288614380806
"MCRA","Diptera","Ceratopogonidae","Bezzia/Palpomyia","larva","Bezzia/Palpomyia",0.0246269136567562,0.0281820422733487
"MCRA","Diptera","Ceratopogonidae","Stilobezzia","larva","Stilobezzia",0.00297265186317282,0.00237958634394209
"MCRA","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.100030952786049,0.499528875271464
"MCRA","Diptera","Chironomidae","Boreochlus","larva","Boreochlus",0.00433104739042657,
"MCRA","Diptera","Chironomidae","Boreochlus","pupa","Boreochlus",0.000225,
"MCRA","Diptera","Chironomidae","Brillia","larva","Brillia",0.0105442025385613,0.0199321641832096
"MCRA","Diptera","Chironomidae","Brundiniella","larva","Brundiniella",0.00436190819909188,
"MCRA","Diptera","Chironomidae","Cladotanytarsus","larva","Cladotanytarsus",0.012825,0.00888488885693006
"MCRA","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.00679773650737884,0.0139867602936374
"MCRA","Diptera","Chironomidae","Corynoneura","pupa","Corynoneura",0.00102209721044666,0.00158734936182844
"MCRA","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.0132775915421079,0.0307704930506208
"MCRA","Diptera","Chironomidae","Cricotopus","pupa","Cricotopus",0.00337202139351681,0.0016610817524271
"MCRA","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.00556782638593506,0.0111455561656658
"MCRA","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.00345477995630874,0.00580049943828687
"MCRA","Diptera","Chironomidae","Eukiefferiella","pupa","Eukiefferiella",0.0027887899222661,0.002961763664432
"MCRA","Diptera","Chironomidae","Euryhapsis","larva","Euryhapsis",0.00866209478085314,
"MCRA","Diptera","Chironomidae","Heleniella","larva","Heleniella",0.038076887240712,0.0660002691647867
"MCRA","Diptera","Chironomidae","Heterotrissocladius","larva","Heterotrissocladius",0.0452376361723195,0.0700781449653561
"MCRA","Diptera","Chironomidae","Krenopelopia","pupa","Krenopelopia",0.0129931421712797,
"MCRA","Diptera","Chironomidae","Krenosmittia","larva","Krenosmittia",0.0101768228975902,0.00752357784726248
"MCRA","Diptera","Chironomidae","Krenosmittia","pupa","Krenosmittia",0.00229345409954594,0.0029252358407241
"MCRA","Diptera","Chironomidae","Larsia","larva","Larsia",0.0789603641233216,0.200627939021875
"MCRA","Diptera","Chironomidae","Larsia","pupa","Larsia",0.015158665866493,0.0153125648970547
"MCRA","Diptera","Chironomidae","Metriocnemus","larva","Metriocnemus",0.0007875,0.00047729707730092
"MCRA","Diptera","Chironomidae","Micropsectra","larva","Micropsectra",0.0488701729834737,0.18623369167517
"MCRA","Diptera","Chironomidae","Micropsectra","pupa","Micropsectra",0.00433104739042657,0
"MCRA","Diptera","Chironomidae","Microtendipes","larva","Microtendipes",0.0093956756233605,
"MCRA","Diptera","Chironomidae","Nanocladius","larva","Nanocladius",0.0365824524979011,0.0618835778905781
"MCRA","Diptera","Chironomidae","Nanocladius","pupa","Nanocladius",0.00290793879939459,
"MCRA","Diptera","Chironomidae","Natarsia","larva","Natarsia",0.0559752033272805,0.0395804458510159
"MCRA","Diptera","Chironomidae","Oropuella","larva","Oropuella",0.0259949227651453,0.0437391341524202
"MCRA","Diptera","Chironomidae","Oropuella","pupa","Oropuella",0.00724927312604293,0.00383532496883591
"MCRA","Diptera","Chironomidae","Orthocladius","larva","Orthocladius",0.00575702853156305,0.00804763999470356
"MCRA","Diptera","Chironomidae","Pagastia","larva","Pagastia",0.0116710152219933,0.0197241142408674
"MCRA","Diptera","Chironomidae","Pagastia","pupa","Pagastia",0.018791351246721,
"MCRA","Diptera","Chironomidae","Parachaetocladius","larva","Parachaetocladius",0.0593973481598271,0.0610477247067631
"MCRA","Diptera","Chironomidae","Parakiefferiella","larva","Parakiefferiella",0.0184418758909013,0.0481689256760002
"MCRA","Diptera","Chironomidae","Parakiefferiella","pupa","Parakiefferiella",0.000225,
"MCRA","Diptera","Chironomidae","Parametriocnemus","larva","Parametriocnemus",0.0129871170583128,0.0196876292968075
"MCRA","Diptera","Chironomidae","Parametriocnemus","pupa","Parametriocnemus",0.00433104739042657,
"MCRA","Diptera","Chironomidae","Paraphaenocladius","larva","Paraphaenocladius",0.0397829176263561,0.0773243080877895
"MCRA","Diptera","Chironomidae","Parorthocladius","larva","Parorthocladius",0.00582421874950698,0.008492295266751
"MCRA","Diptera","Chironomidae","Parorthocladius","pupa","Parorthocladius",0.00145396939969729,
"MCRA","Diptera","Chironomidae","Pentaneura","larva","Pentaneura",0.00145396939969729,
"MCRA","Diptera","Chironomidae","Polypedilum","larva","Polypedilum",0.0131806827378508,0.0227000274250578
"MCRA","Diptera","Chironomidae","Potthastia","larva","Potthastia",0.018791351246721,
"MCRA","Diptera","Chironomidae","Pseudosmittia","larva","Pseudosmittia",0.00045,
"MCRA","Diptera","Chironomidae","Psilometriocnemus","larva","Psilometriocnemus",0.037582702493442,0.0132874918942147
"MCRA","Diptera","Chironomidae","Rheocricotopus","larva","Rheocricotopus",0.0126864156169225,0.0234262934634283
"MCRA","Diptera","Chironomidae","Rheocricotopus","pupa","Rheocricotopus",0.00289250839506193,0.00203440135724724
"MCRA","Diptera","Chironomidae","Rheotanytarsus","larva","Rheotanytarsus",0.0101966717285045,0.014096536770725
"MCRA","Diptera","Chironomidae","Rheotanytarsus","pupa","Rheotanytarsus",0.00505417448919206,0.00336210311198788
"MCRA","Diptera","Chironomidae","Stempellinella","larva","Stempellinella",0.0198149679018365,0.0728212853719037
"MCRA","Diptera","Chironomidae","Stempellinella","pupa","Stempellinella",0.00193862586626306,0.000839449624308712
"MCRA","Diptera","Chironomidae","Stilocladius","larva","Stilocladius",0.000973104311043843,0.000916342598286486
"MCRA","Diptera","Chironomidae","Synorthocladius","larva","Synorthocladius",0.0256700237994925,0.064109028863932
"MCRA","Diptera","Chironomidae","Synorthocladius","pupa","Synorthocladius",0.00536928983891026,0.00503826338877257
"MCRA","Diptera","Chironomidae","Tanytarsus","larva","Tanytarsus",0.0246635200117183,0.0563095747238401
"MCRA","Diptera","Chironomidae","Tanytarsus","pupa","Tanytarsus",0.0368139028186259,0.0336876427735202
"MCRA","Diptera","Chironomidae","Thienemanniella","larva","Thienemanniella",0.00293592150330053,0.00306809564979772
"MCRA","Diptera","Chironomidae","Thienemanniella","pupa","Thienemanniella",0.000736848399913513,0.000523200898209998
"MCRA","Diptera","Chironomidae","Thienemannimyia","larva","Thienemannimyia",0.0339916991943295,0.0897254629222266
"MCRA","Diptera","Chironomidae","Thienemannimyia","pupa","Thienemannimyia",0.0093956756233605,0
"MCRA","Diptera","Chironomidae","Tokunagaia","larva","Tokunagaia",0.00762542491532141,0.0148311773311136
"MCRA","Diptera","Chironomidae","Tvetenia","larva","Tvetenia",0.00321402596818579,0.00378302981088983
"MCRA","Diptera","Chironomidae","Tvetenia","pupa","Tvetenia",0.00145396939969729,0
"MCRA","Diptera","Chironomidae","Zavrelimyia","larva","Zavrelimyia",0.0592590915856584,0.107636640609626
"MCRA","Diptera","Chironomidae","Zavrelimyia","pupa","Zavrelimyia",0.0353819599659199,0.0349154227686025
"MCRA","Diptera","Chironomidae",,"larva","Chironomidae",0.0147127471605998,0.0979893649243222
"MCRA","Diptera","Chironomidae",,"pupa","Chironomidae",0.00295899845282374,0.00451721668883224
"MCRA","Diptera","Dixidae","Dixa","larva","Dixa",0.00645009849112545,0.00762805598535914
"MCRA","Diptera","Dixidae","Meringodixa","larva","Meringodixa",0.00929301831068648,0.0110860892860269
"MCRA","Diptera","Dixidae",,"larva","Dixidae",0.001125,
"MCRA","Diptera","Empididae","Hemerodromia","larva","Hemerodromia",0.000675,
"MCRA","Diptera","Empididae","Neoplasta","larva","Neoplasta",0.000225,
"MCRA","Diptera","Empididae","Oreogeton","larva","Oreogeton",0.0111713854206669,0.0384393667440461
"MCRA","Diptera","Empididae","Proclinopyga","larva","Proclinopyga",0.00866209478085314,
"MCRA","Diptera","Empididae","Roederiodes","larva","Roederiodes",0.000839484699848647,0.000869012596396718
"MCRA","Diptera","Empididae","Trichoclinocera","larva","Trichoclinocera",0.00251987747125861,0.0016505872039388
"MCRA","Diptera","Empididae",,"larva","Empididae",0.00452117590682342,0.00886882092507126
"MCRA","Diptera","Empididae",,"pupa","Empididae",0.00289250839506193,0.00203440135724724
"MCRA","Diptera","Limoniidae","Eloeophila","larva","Eloeophila",0.0328490924746452,0.03521064559511
"MCRA","Diptera","Psychodidae","Maruina","larva","Maruina",0.00145396939969729,
"MCRA","Diptera","Psychodidae","Pericoma/Telmatoscopus","larva","Pericoma/Telmatoscopus",0.0462801343209909,0.0325504217159558
"MCRA","Diptera","Psychodidae",,"larva","Psychodidae",0.00114672704977297,0.000614484699848647
"MCRA","Diptera","Simuliidae","Helodon","larva","Helodon",0.00145396939969729,
"MCRA","Diptera","Simuliidae","Helodon/Prosimulium","larva","Helodon/Prosimulium",0.00455604739042657,0.00580682790728791
"MCRA","Diptera","Simuliidae","Prosimulium","larva","Prosimulium",0.0581622725510551,0.0553360837440225
"MCRA","Diptera","Simuliidae","Simulium","larva","Simulium",0.0111404906332359,0.0167770408797468
"MCRA","Diptera","Simuliidae","Simulium","pupa","Simulium",0.00145396939969729,
"MCRA","Diptera","Simuliidae",,"larva","Simuliidae",0.000225,0
"MCRA","Diptera","Thaumaleidae",,"larva","Thaumaleidae",0.020841362292315,0.0396686049168707
"MCRA","Diptera","Tipulidae","Antocha","larva","Antocha",0.00771168972651267,0.0143192611430369
"MCRA","Diptera","Tipulidae","Dicranota","larva","Dicranota",0.0910414730418879,0.17709239723515
"MCRA","Diptera","Tipulidae","Hexatoma","larva","Hexatoma",0.340046213205375,0.706840606614913
"MCRA","Diptera","Tipulidae","Limnophila","larva","Limnophila",0.0956671049916141,0.0626085119029677
"MCRA","Diptera","Tipulidae","Pedicia","larva","Pedicia",0.0279876016636403,
"MCRA","Diptera","Tipulidae","Pilaria","larva","Pilaria",0.33212668658498,
"MCRA","Diptera","Tipulidae","Rhabdomastix","larva","Rhabdomastix",0.0493617198361129,0.0708032547993515
"MCRA","Diptera","Tipulidae","Tipula","larva","Tipula",0.928504330287091,1.29981592471994
"MCRA","Diptera","Tipulidae",,"larva","Tipulidae",0.051396201665027,
"MCRA","Ephemeroptera","Ameletidae","Ameletus","larva","Ameletus",0.0793336363680459,0.184176152262229
"MCRA","Ephemeroptera","Baetidae","Baetis","larva","Baetis",0.0738598938274543,0.113168457112789
"MCRA","Ephemeroptera","Baetidae","Diphetor","larva","Diphetor",0.0281435138370094,0.0423279990779045
"MCRA","Ephemeroptera","Baetidae",,"larva","Baetidae",0.0080860039499051,0.012250371129916
"MCRA","Ephemeroptera","Ephemerellidae","Caudatella","larva","Caudatella",0.0337574859345522,0.0680758242444169
"MCRA","Ephemeroptera","Ephemerellidae","Drunella","larva","Drunella",0.0332455032914792,0.0856324055746838
"MCRA","Ephemeroptera","Ephemerellidae","Ephemerella","larva","Ephemerella",0.0306399439680732,0.073804367497483
"MCRA","Ephemeroptera","Ephemerellidae","Timpanoga","larva","Timpanoga",0.0971977044827626,
"MCRA","Ephemeroptera","Ephemerellidae",,"larva","Ephemerellidae",0.00652142812088282,0.00803753146164099
"MCRA","Ephemeroptera","Heptageniidae","Cinygma","larva","Cinygma",0.109612703850885,0.153343937558244
"MCRA","Ephemeroptera","Heptageniidae","Cinygmula","larva","Cinygmula",0.126449126502623,0.226001504257394
"MCRA","Ephemeroptera","Heptageniidae","Epeorus","larva","Epeorus",0.0853070203539117,0.119197201380418
"MCRA","Ephemeroptera","Heptageniidae","Ironodes","larva","Ironodes",0.013544428454309,0.0174121487802238
"MCRA","Ephemeroptera","Heptageniidae","Rhithrogena","larva","Rhithrogena",0.114421052864232,0.264055228886256
"MCRA","Ephemeroptera","Heptageniidae",,"larva","Heptageniidae",0.0134600032103225,0.0193489254644265
"MCRA","Ephemeroptera","Leptophlebiidae","Neoleptophlebia","larva","Neoleptophlebia",0.0357235880316175,0.048479414493341
"MCRA","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","larva","Paraleptophlebia",0.0404568553772183,0.0481350487298295
"MCRA","Ephemeroptera","Leptophlebiidae",,"larva","Leptophlebiidae",0.0570662482514229,0.153802309830166
"MCRA","Megaloptera","Corydalidae","Nigronia","larva","Nigronia",0.229321214682644,
"MCRA","Megaloptera","Corydalidae",,"larva","Corydalidae",0.0128456610341649,0.0102365979764758
"MCRA","Megaloptera","Sialidae","Sialis","larva","Sialis",0.00687365265072718,0.0143093074721887
"MCRA","Plecoptera","Capniidae","Eucapnopsis","larva","Eucapnopsis",0.0114139763083455,0.00807090004793371
"MCRA","Plecoptera","Capniidae",,"larva","Capniidae",0.0388727366725133,0.152275425827488
"MCRA","Plecoptera","Chloroperlidae","Kathroperla","larva","Kathroperla",0.444388291342957,0.917633861808642
"MCRA","Plecoptera","Chloroperlidae","Plumiperla","larva","Plumiperla",0.1645042167621,0.223923148479131
"MCRA","Plecoptera","Chloroperlidae","Suwallia","larva","Suwallia",0.2599497794899,0.0350079188567877
"MCRA","Plecoptera","Chloroperlidae","Sweltsa","larva","Sweltsa",0.12705641417909,0.176179827423254
"MCRA","Plecoptera","Chloroperlidae",,"larva","Chloroperlidae",0.111645294176697,0.182604022631116
"MCRA","Plecoptera","Leuctridae","Despaxia","larva","Despaxia",0.760384353938351,1.15102384429934
"MCRA","Plecoptera","Leuctridae","Moselia","larva","Moselia",0.0983007181540772,0.17182144456398
"MCRA","Plecoptera","Leuctridae",,"larva","Leuctridae",0.106118036587301,0.27609373780851
"MCRA","Plecoptera","Nemouridae","Malenka","larva","Malenka",0.0295419368339144,0.0407700217785958
"MCRA","Plecoptera","Nemouridae","Nemoura","larva","Nemoura",0.0384984796594187,
"MCRA","Plecoptera","Nemouridae","Visoka","larva","Visoka",0.107764650266932,0.341868201067503
"MCRA","Plecoptera","Nemouridae","Zapada","larva","Zapada",0.0252010289849016,0.0589981329264303
"MCRA","Plecoptera","Nemouridae",,"larva","Nemouridae",0.0108706154329281,0.0307846235222802
"MCRA","Plecoptera","Peltoperlidae","Soliperla","larva","Soliperla",0.0144789703854319,0.011544154457302
"MCRA","Plecoptera","Peltoperlidae","Yoraperla","larva","Yoraperla",0.0400036824274746,0.103589335731423
"MCRA","Plecoptera","Peltoperlidae",,"larva","Peltoperlidae",0.0121961097949081,0.0335068904036146
"MCRA","Plecoptera","Perlidae","Calineuria","larva","Calineuria",0.617099372659351,1.74608272575175
"MCRA","Plecoptera","Perlidae","Doroneuria","larva","Doroneuria",1.56399393966728,4.08424339972669
"MCRA","Plecoptera","Perlidae",,"larva","Perlidae",0.0410887685292008,0.0454630341755481
"MCRA","Plecoptera","Perlodidae","Isoperla","larva","Isoperla",0.015218635077794,0.0118800431998974
"MCRA","Plecoptera","Perlodidae","Kogotus","larva","Kogotus",0.0173546951308933,0.0126172559576289
"MCRA","Plecoptera","Perlodidae","Megarcys","larva","Megarcys",0.585449641895151,1.1046324914737
"MCRA","Plecoptera","Perlodidae","Skwala","larva","Skwala",0.0832259163869032,0.0919600567814308
"MCRA","Plecoptera","Perlodidae",,"larva","Perlodidae",0.0269704634423738,0.0400100589983769
"MCRA","Plecoptera","Pteronarcyidae","Pteronarcys","larva","Pteronarcys",1.38800633366693,3.34712324457796
"MCRA","Plecoptera","Pteronarcyidae",,"larva","Pteronarcyidae",0.0148381692008492,0.0143244265814995
"MCRA","Plecoptera","Taeniopterygidae","Taenionema","larva","Taenionema",0.668674678263558,0.578370570295012
"MCRA","Plecoptera","Taeniopterygidae",,"larva","Taeniopterygidae",0.00141,0.000488438327734423
"MCRA","Trichoptera","Apataniidae","Apatania","larva","Apatania",0.0311307066653135,0.0347581471904152
"MCRA","Trichoptera","Brachycentridae","Micrasema","larva","Micrasema",0.0252627112192722,0.0430145674950102
"MCRA","Trichoptera","Brachycentridae",,"larva","Brachycentridae",0.00210763636363636,0.00171386949752467
"MCRA","Trichoptera","Calamoceratidae","Heteroplectron","larva","Heteroplectron",0.147600379762096,0.27853402209351
"MCRA","Trichoptera","Glossosomatidae","Anagapetus","larva","Anagapetus",0.0226632503407991,0.0248346710176238
"MCRA","Trichoptera","Glossosomatidae","Glossosoma","larva","Glossosoma",0.0281668908120308,0.0415310372718838
"MCRA","Trichoptera","Glossosomatidae",,"larva","Glossosomatidae",0.00579031529961834,0.0108800002430294
"MCRA","Trichoptera","Glossosomatidae",,"pupa","Glossosomatidae",0.0721568939912254,0.0878059698660952
"MCRA","Trichoptera","Hydropsychidae","Hydropsyche","larva","Hydropsyche",0.00360624056398747,
"MCRA","Trichoptera","Hydropsychidae","Parapsyche","larva","Parapsyche",0.305060006468208,0.740934002045953
"MCRA","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.00965030498441092,0.0180507044053822
"MCRA","Trichoptera","Hydropsychidae",,"pupa","Hydropsychidae",0.455978504233205,
"MCRA","Trichoptera","Hydroptilidae","Palaeagapetus","larva","Palaeagapetus",0.0223061535401543,0.0277562671374147
"MCRA","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.00341216037599164,0.00329117431374671
"MCRA","Trichoptera","Lepidostomatidae","Lepidostoma","larva","Lepidostoma",0.0610566165323536,0.157813768205115
"MCRA","Trichoptera","Limnephilidae","Ecclisomyia","larva","Ecclisomyia",0.0396095887381079,0.0354096467843592
"MCRA","Trichoptera","Limnephilidae",,"larva","Limnephilidae",0.0228504052784565,0.0270376576685057
"MCRA","Trichoptera","Limnephilidae",,"pupa","Limnephilidae",5.53694785057356,
"MCRA","Trichoptera","Philopotamidae","Dolophilodes","larva","Dolophilodes",0.142018320588093,0.190875673464341
"MCRA","Trichoptera","Philopotamidae",,"larva","Philopotamidae",0.00204729622559499,0.0015512189428011
"MCRA","Trichoptera","Polycentropodidae","Polycentropus","larva","Polycentropus",0.709373954471382,1.18774453271057
"MCRA","Trichoptera","Polycentropodidae",,"larva","Polycentropodidae",0.219482174983204,0.383487390123649
"MCRA","Trichoptera","Polycentropodidae",,"pupa","Polycentropodidae",0.0258035138995013,
"MCRA","Trichoptera","Psychomyiidae","Psychomyia","larva","Psychomyia",0.00360624056398747,
"MCRA","Trichoptera","Rhyacophilidae","Rhyacophila","larva","Rhyacophila",0.0646930942629926,0.142264590220197
"MCRA","Trichoptera","Rhyacophilidae","Rhyacophila","pupa","Rhyacophila",0.562613004443498,0.68027855447202
"MCRA","Trichoptera","Thremmatidae sp.",,"larva","Thremmatidae sp.",0.00618052004699896,0.0114735042534333
"MCRA","Trichoptera","Uenoidae","Neophylax","larva","Neophylax",0.0498879040930602,0.108757049997198
"MCRA","Trichoptera","Uenoidae","Oligophlebodes","larva","Oligophlebodes",0.00453026906997163,0.00589017350798896
"OKSR","Coleoptera","Hydrophilidae",,"adult","Hydrophilidae",0.0169494685649046,
"OKSR","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.0107315573060511,0.0090516879287797
"OKSR","Diptera","Chironomidae","Ablabesmyia","larva","Ablabesmyia",0.0093956756233605,
"OKSR","Diptera","Chironomidae","Allocladius","larva","Allocladius",0.0382298309575228,0.0567735788854041
"OKSR","Diptera","Chironomidae","Cardiocladius","larva","Cardiocladius",0.0630315218179039,0.0570746283804612
"OKSR","Diptera","Chironomidae","Chaetocladius","pupa","Chaetocladius",0.00433104739042657,
"OKSR","Diptera","Chironomidae","Chironomus","larva","Chironomus",0.00433104739042657,
"OKSR","Diptera","Chironomidae","Cladotanytarsus","larva","Cladotanytarsus",0.0126733937771664,0.0260440278373755
"OKSR","Diptera","Chironomidae","Cladotanytarsus","pupa","Cladotanytarsus",0.00433104739042657,
"OKSR","Diptera","Chironomidae","Constempellina","larva","Constempellina",0.0203110205285319,0.0446991732302117
"OKSR","Diptera","Chironomidae","Constempellina","pupa","Constempellina",0.0057747298539021,0.00250053137673581
"OKSR","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.0069732569095514,0.0161230595163091
"OKSR","Diptera","Chironomidae","Corynoneura","pupa","Corynoneura",0.00425927189915675,0.0121901117626173
"OKSR","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.0169387413244143,0.0329694520301811
"OKSR","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.0125593269000828,0.0145205372876514
"OKSR","Diptera","Chironomidae","Demicryptochironomus","larva","Demicryptochironomus",0.166737524427741,
"OKSR","Diptera","Chironomidae","Diamesa","larva","Diamesa",0.00045,0
"OKSR","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.017591027918418,0.0258572932433756
"OKSR","Diptera","Chironomidae","Eukiefferiella","pupa","Eukiefferiella",0.015158665866493,0.0153125648970547
"OKSR","Diptera","Chironomidae","Euryhapsis","larva","Euryhapsis",0.0529509419352307,0.0418381305489391
"OKSR","Diptera","Chironomidae","Heterotanytarsus","larva","Heterotanytarsus",0.0093956756233605,
"OKSR","Diptera","Chironomidae","Heterotrissocladius","larva","Heterotrissocladius",0.00145396939969729,
"OKSR","Diptera","Chironomidae","Hydrobaenus","larva","Hydrobaenus",0.00674844021547276,0.00458514622605688
"OKSR","Diptera","Chironomidae","Hydrosmittia","larva","Hydrosmittia",0.0529701889183548,0.104058441403478
"OKSR","Diptera","Chironomidae","Hydrosmittia","pupa","Hydrosmittia",0.00723898618982116,0.00251853795589422
"OKSR","Diptera","Chironomidae","Krenosmittia","larva","Krenosmittia",0.0230884321642339,0.0367432749201393
"OKSR","Diptera","Chironomidae","Krenosmittia","pupa","Krenosmittia",0.00164682654255444,0.00149637849490078
"OKSR","Diptera","Chironomidae","Lasiodiamesa","larva","Lasiodiamesa",0.00866209478085314,
"OKSR","Diptera","Chironomidae","Limnophyes","larva","Limnophyes",0.00887914999838441,0.0112181678578101
"OKSR","Diptera","Chironomidae","Limnophyes","pupa","Limnophyes",0.00145396939969729,0
