"siteID","SampleDate.SampleEvent","Name.Site","Latitude.Site","Longitude.Site","EcosystemType.Site","Type.OrganismStoichiometry","CarbonMean.OrganismStoichiometry","CarbonUnits.OrganismStoichiometry","NitrogenMean.OrganismStoichiometry","NitrogenUnits.OrganismStoichiometry","PhosphorusMean.OrganismStoichiometry","PhosphorusUnits.OrganismStoichiometry","CarbonToNitrogenRatio.OrganismStoichiometry","CarbonToPhosphorusRatio.OrganismStoichiometry","NitrogenToPhosphorusRatio.OrganismStoichiometry"
"REDB",2018-10-05,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",698.2279808,"ugC_cm2",50.55565847,"ugN_cm2",9.91116538,"ugP_cm2",16.10627036,181.67647563,11.27986005
"REDB",2018-10-05,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",887.20019367,"ugC_cm2",64.51987201,"ugN_cm2",12.35228612,"ugP_cm2",16.03598488,185.22536333,11.55060725
"REDB",2018-10-05,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",881.47093297,"ugC_cm2",61.26532503,"ugN_cm2",14.12472213,"ugP_cm2",16.77879474,160.93638923,9.59165373
"MCDI",2018-10-04,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",579.72594555,"ugC_cm2",35.63383209,"ugN_cm2",3.22573774,"ugP_cm2",18.9726378,463.46810559,24.42823768
"MCDI",2018-10-04,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",355.64837905,"ugC_cm2",102.98857024,"ugN_cm2",1.25815669,"ugP_cm2",4.02716396,728.97439177,181.01433123
"MCDI",2018-10-04,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",319.35640067,"ugC_cm2",22.47854323,"ugN_cm2",3.99657107,"ugP_cm2",16.56818633,206.06975495,12.4376773
"MCDI",2018-10-04,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",245.85936201,"ugC_cm2",19.19285121,"ugN_cm2",2.76839152,"ugP_cm2",14.93876727,229.02632808,15.33100583
"MCDI",2018-10-04,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",662.02893807,"ugC_cm2",30.44648795,"ugN_cm2",6.79561513,"ugP_cm2",25.35754925,251.23166073,9.90756868
"MCDI",2018-10-04,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",321.06956567,"ugC_cm2",23.5120532,"ugN_cm2",2.52145677,"ugP_cm2",15.92487721,328.37779583,20.62042875
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",107.37125935,"ugC_cm2",11.94950125,"ugN_cm2",1.44227972,"ugP_cm2",10.47866064,191.98386083,18.3214122
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",144.78709476,"ugC_cm2",15.46368454,"ugN_cm2",1.51106608,"ugP_cm2",10.91903806,247.09989794,22.63018927
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",345.39713217,"ugC_cm2",24.51381962,"ugN_cm2",1.94040939,"ugP_cm2",16.43142575,459.04105533,27.93677568
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",344.14666459,"ugC_cm2",26.1061409,"ugN_cm2",2.00415628,"ugP_cm2",15.37334575,442.8311391,28.80512455
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",371.21415212,"ugC_cm2",33.51226101,"ugN_cm2",2.88715711,"ugP_cm2",12.91779245,331.57385466,25.66799676
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",125.17679759,"ugC_cm2",15.58286575,"ugN_cm2",1.44269534,"ugP_cm2",9.36793816,223.7563539,23.88533636
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",160.16017249,"ugC_cm2",21.74797382,"ugN_cm2",1.43027847,"ugP_cm2",8.58822144,288.7753353,33.62457958
"MCRA",2018-09-26,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",177.01802785,"ugC_cm2",14.90788653,"ugN_cm2",0.8335931,"ugP_cm2",13.84742198,547.63293233,39.54764527
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",173.1724335,"ugC_cm2",16.68220075,"ugN_cm2",1.18313591,"ugP_cm2",12.1057841,377.45944247,31.18009038
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",158.92731712,"ugC_cm2",17.22464672,"ugN_cm2",0.86175187,"ugP_cm2",10.76008585,475.60070283,44.20045615
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",85.60707606,"ugC_cm2",10.82060474,"ugN_cm2",0.79540732,"ugP_cm2",9.22625892,277.55320936,30.0829634
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",157.76189734,"ugC_cm2",15.77223608,"ugN_cm2",0.86580424,"ugP_cm2",11.66477482,469.90339531,40.28396628
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",154.06187656,"ugC_cm2",17.49812968,"ugN_cm2",0.53605569,"ugP_cm2",10.2676501,741.15909151,72.1839062
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",365.33797154,"ugC_cm2",53.76648282,"ugN_cm2",6.11297996,"ugP_cm2",7.9241136,154.12319784,19.44989757
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",732.55892759,"ugC_cm2",50.81313203,"ugN_cm2",15.31778697,"ugP_cm2",16.81257009,123.33112996,7.33565001
"WLOU",2018-09-12,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",530.03286039,"ugC_cm2",38.88603065,"ugN_cm2",8.52778713,"ugP_cm2",15.89559133,160.28490144,10.08360734
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",194.40076891,"ugC_cm2",23.73503741,"ugN_cm2",2.68323982,"ugP_cm2",9.55158765,186.83776297,19.56091174
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",130.55377182,"ugC_cm2",16.78241895,"ugN_cm2",1.61933707,"ugP_cm2",9.07198602,207.91141536,22.91796028
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",96.00836451,"ugC_cm2",14.39546966,"ugN_cm2",1.42549875,"ugP_cm2",7.77769199,173.68743442,22.33148787
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",176.05247298,"ugC_cm2",24.28361388,"ugN_cm2",2.96046342,"ugP_cm2",8.45466333,153.35876423,18.13895577
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",72.3200852,"ugC_cm2",9.90565254,"ugN_cm2",0.73093308,"ugP_cm2",8.51419018,255.15699561,29.96843978
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",438.58108993,"ugC_cm2",45.04564668,"ugN_cm2",21.05122314,"ugP_cm2",11.3544103,53.72776045,4.7318847
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",516.0651802,"ugC_cm2",43.3371674,"ugN_cm2",11.02465813,"ugP_cm2",13.88709938,120.7162113,8.69268722
"COMO",2018-08-30,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",323.23358841,"ugC_cm2",31.51261031,"ugN_cm2",12.94500303,"ugP_cm2",11.96188471,64.39327261,5.38320459
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",295.18609726,"ugC_cm2",38.34226933,"ugN_cm2",7.48181629,"ugP_cm2",8.97812387,101.74545753,11.33259676
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",160.97927057,"ugC_cm2",23.67071904,"ugN_cm2",1.90419784,"ugP_cm2",7.93096461,218.01383658,27.4889433
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",157.72838736,"ugC_cm2",20.42394015,"ugN_cm2",1.75031172,"ugP_cm2",9.00612232,232.39171043,25.80374795
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",181.33167082,"ugC_cm2",26.68703242,"ugN_cm2",1.61253117,"ugP_cm2",7.92393469,289.99580448,36.5974501
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",193.16328969,"ugC_cm2",25.10515378,"ugN_cm2",2.91708229,"ugP_cm2",8.97282535,170.76626601,19.03149335
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",142.29613466,"ugC_cm2",21.0527847,"ugN_cm2",1.53039277,"ugP_cm2",7.88226554,239.78188425,30.42042711
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",357.08270989,"ugC_cm2",57.18329177,"ugN_cm2",3.77545719,"ugP_cm2",7.28227672,243.90766136,33.49332508
"CARI",2018-08-21,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",391.0655133,"ugC_cm2",59.71233375,"ugN_cm2",2.3252286,"ugP_cm2",7.63753091,433.72058401,56.78806265
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",223.28564007,"ugC_cm2",17.15565254,"ugN_cm2",0.48088113,"ugP_cm2",15.17822755,1197.42750041,78.89112851
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",268.48524522,"ugC_cm2",27.05221322,"ugN_cm2",7.22947839,"ugP_cm2",11.57404401,95.77223673,8.27474275
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",195.19685162,"ugC_cm2",16.95776185,"ugN_cm2",1.07964464,"ugP_cm2",13.42368598,466.24925032,34.73332518
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",332.84336035,"ugC_cm2",31.18552577,"ugN_cm2",1.18817539,"ugP_cm2",12.44670324,722.41293523,58.04050448
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",384.37349335,"ugC_cm2",33.9097049,"ugN_cm2",1.53512053,"ugP_cm2",13.21894903,645.70941788,48.84725833
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",134.67316085,"ugC_cm2",9.23025769,"ugN_cm2",0.43339568,"ugP_cm2",17.01510898,801.35075083,47.09642188
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",328.2431941,"ugC_cm2",25.81421446,"ugN_cm2",1.09855569,"ugP_cm2",14.8287425,770.54821886,51.96315325
"OKSR",2018-08-16,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",500.80683707,"ugC_cm2",23.30777224,"ugN_cm2",4.98706359,"ugP_cm2",25.05745686,258.97122648,10.33509617
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",270.89048213,"ugC_cm2",33.17196592,"ugN_cm2",2.50046758,"ugP_cm2",9.52335652,279.38217129,29.33652338
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",178.6732128,"ugC_cm2",24.79831671,"ugN_cm2",1.34159393,"ugP_cm2",8.40242708,343.4507996,40.87518957
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",280.55304447,"ugC_cm2",28.63175395,"ugN_cm2",1.24142768,"ugP_cm2",11.42706085,582.80025265,51.00176328
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",141.45417706,"ugC_cm2",18.27275561,"ugN_cm2",0.9088217,"ugP_cm2",9.02774406,401.38696123,44.461491
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",443.45194306,"ugC_cm2",45.5285744,"ugN_cm2",4.32372195,"ugP_cm2",11.35873632,264.49348285,23.28546728
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",786.43642826,"ugC_cm2",63.8378806,"ugN_cm2",21.93174503,"ugP_cm2",14.36655598,92.4733528,6.43670988
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",779.82759902,"ugC_cm2",64.13199882,"ugN_cm2",28.8527484,"ugP_cm2",14.1804931,69.70077114,4.91525722
"COMO",2018-08-08,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",687.54538902,"ugC_cm2",59.76196834,"ugN_cm2",11.2048609,"ugP_cm2",13.41664684,158.24174917,11.79443352
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",182.35317955,"ugC_cm2",23.32283874,"ugN_cm2",1.73857024,"ugP_cm2",9.11799686,270.48754298,29.66523757
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",179.32034497,"ugC_cm2",21.5383936,"ugN_cm2",1.46643807,"ugP_cm2",9.70920708,315.34939985,32.47941847
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",621.2777951,"ugC_cm2",113.28943267,"ugN_cm2",6.16230258,"ugP_cm2",6.39534441,259.99738702,40.65416504
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",151.15544472,"ugC_cm2",24.43968204,"ugN_cm2",1.85063383,"ugP_cm2",7.21266483,210.63448166,29.20342017
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",361.74599958,"ugC_cm2",59.78901704,"ugN_cm2",2.87718204,"ugP_cm2",7.05585799,324.23699522,45.95287998
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",468.03808188,"ugC_cm2",58.94191604,"ugN_cm2",4.78662718,"ugP_cm2",9.26028704,252.1609073,27.2303554
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",150.06795511,"ugC_cm2",22.22552993,"ugN_cm2",1.81244805,"ugP_cm2",7.8741439,213.52492037,27.11722353
"BLDE",2018-07-31,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",227.71789277,"ugC_cm2",32.99573982,"ugN_cm2",2.97028263,"ugP_cm2",8.04834887,197.70859581,24.56511255
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",109.66313383,"ugC_cm2",16.35281588,"ugN_cm2",0.33260599,"ugP_cm2",7.82051968,850.26981766,108.72293054
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",65.53569202,"ugC_cm2",8.83904821,"ugN_cm2",0.41017249,"ugP_cm2",8.64649101,412.03825162,47.65381136
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",179.1875,"ugC_cm2",16.83717789,"ugN_cm2",0.33400873,"ugP_cm2",12.41097548,1383.49012901,111.47311763
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",117.58182668,"ugC_cm2",19.76787199,"ugN_cm2",0.38128637,"ugP_cm2",6.93661819,795.27090759,114.64821704
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",116.65773067,"ugC_cm2",14.7002286,"ugN_cm2",1.82844971,"ugP_cm2",9.25458488,164.53438588,17.77868894
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",477.27433479,"ugC_cm2",36.89303553,"ugN_cm2",17.31473897,"ugP_cm2",15.08659384,71.08505482,4.71180278
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",510.07674301,"ugC_cm2",35.90224739,"ugN_cm2",8.1199158,"ugP_cm2",16.56843142,161.99819178,9.77752134
"WLOU",2018-07-26,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",548.97837268,"ugC_cm2",46.78387807,"ugN_cm2",10.39365325,"ugP_cm2",13.68442406,136.21131382,9.95374838
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",525.79366369,"ugC_cm2",39.22138767,"ugN_cm2",2.84201751,"ugP_cm2",15.63363256,477.10587947,30.51791563
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",408.88763473,"ugC_cm2",23.94313742,"ugN_cm2",3.51512294,"ugP_cm2",19.91546387,299.97815449,15.06257431
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",434.74308269,"ugC_cm2",27.49952425,"ugN_cm2",11.67574941,"ugP_cm2",18.43635269,96.02273803,5.20833701
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",723.44321488,"ugC_cm2",33.07554032,"ugN_cm2",1.23633624,"ugP_cm2",25.50733041,1509.01660081,59.16011503
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",775.05091438,"ugC_cm2",43.63887157,"ugN_cm2",1.26304032,"ugP_cm2",20.7121045,1582.48349818,76.40380042
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",466.12172693,"ugC_cm2",25.3388404,"ugN_cm2",1.74350582,"ugP_cm2",21.45260905,689.44895236,32.1382332
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",628.35723192,"ugC_cm2",38.43152535,"ugN_cm2",1.32502078,"ugP_cm2",19.06718162,1222.95393413,64.13920834
"MAYF",2018-07-26,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",743.75197423,"ugC_cm2",49.20838529,"ugN_cm2",1.31411056,"ugP_cm2",17.62611197,1459.56149507,82.80677541
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",180.23607648,"ugC_cm2",21.93349958,"ugN_cm2",3.88840399,"ugP_cm2",9.58299588,119.53539335,12.47369767
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",244.5549148,"ugC_cm2",44.49490856,"ugN_cm2",2.93588944,"ugP_cm2",6.40963921,214.81414155,33.51423296
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",177.08572319,"ugC_cm2",27.94373441,"ugN_cm2",7.02088529,"ugP_cm2",7.39037732,65.04558778,8.80138929
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",296.69617623,"ugC_cm2",42.74044057,"ugN_cm2",3.55392768,"ugP_cm2",8.09544007,215.29281362,26.59433109
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",533.30377182,"ugC_cm2",62.2485453,"ugN_cm2",6.44841022,"ugP_cm2",9.99109195,213.2790353,21.34691947
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",259.67875211,"ugC_cm2",16.89932637,"ugN_cm2",7.35738633,"ugP_cm2",17.91985658,91.02045979,5.07930738
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",39.62323173,"ugC_cm2",4.61657966,"ugN_cm2",0.79184911,"ugP_cm2",10.00914702,129.04275699,12.89248292
"LECO",2018-07-24,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",222.77293028,"ugC_cm2",15.25796733,"ugN_cm2",7.18255473,"ugP_cm2",17.02680822,79.98520159,4.69760395
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",170.08925603,"ugC_cm2",27.01231297,"ugN_cm2",0.85920615,"ugP_cm2",7.34315366,510.51167003,69.52212819
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",213.97075021,"ugC_cm2",30.23997298,"ugN_cm2",0.80309643,"ugP_cm2",8.25164467,687.08882758,83.26689471
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",175.50296135,"ugC_cm2",21.48628429,"ugN_cm2",0.81743558,"ugP_cm2",9.52556267,553.67776536,58.1254656
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",209.77628845,"ugC_cm2",29.26080632,"ugN_cm2",0.72542602,"ugP_cm2",8.36060326,745.74343619,89.19732379
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",271.7100478,"ugC_cm2",37.94399418,"ugN_cm2",1.28964048,"ugP_cm2",8.35083997,543.32940777,65.06284513
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",329.33328138,"ugC_cm2",14.58006027,"ugN_cm2",0.73140067,"ugP_cm2",26.34170063,1161.19843228,44.0821361
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",493.55621363,"ugC_cm2",32.96981505,"ugN_cm2",1.20241064,"ugP_cm2",17.45772389,1058.5466048,60.63485775
"WALK",2018-07-18,"walker branch neon",35.957378,-84.279251,"Stream","Periphyton",474.0858271,"ugC_cm2",22.79779717,"ugN_cm2",0.7785744,"ugP_cm2",24.25110847,1570.30142304,64.75173805
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",98.36189493,"ugC_cm2",8.79370227,"ugN_cm2",0.59728072,"ugP_cm2",13.04435582,424.69247268,32.55756578
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",29.11879263,"ugC_cm2",3.35378703,"ugN_cm2",0.18582161,"ugP_cm2",10.12524149,404.11345668,39.91148825
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",62.15881639,"ugC_cm2",5.93150127,"ugN_cm2",0.46932915,"ugP_cm2",12.22096825,341.54771031,27.94768004
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",102.50441176,"ugC_cm2",10.15146104,"ugN_cm2",1.06609053,"ugP_cm2",11.77555847,247.95601252,21.05683677
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",105.65881851,"ugC_cm2",11.04170366,"ugN_cm2",0.99081819,"ugP_cm2",11.15930558,275.00332899,24.64340876
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",994.12476457,"ugC_cm2",98.88489761,"ugN_cm2",7.54641967,"ugP_cm2",11.72407079,339.72390658,28.97661681
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",455.48183311,"ugC_cm2",616.65899714,"ugN_cm2",29.00995706,"ugP_cm2",0.86137744,40.49022072,47.00636291
"ARIK",2018-07-18,"arikaree river neon",39.758206,-102.447148,"Stream","Periphyton",1681.35580162,"ugC_cm2",184.51791428,"ugN_cm2",11.61319047,"ugP_cm2",10.62645965,373.36555389,35.13546057
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",86.69399418,"ugC_cm2",13.11024522,"ugN_cm2",0.80616168,"ugP_cm2",7.71162149,277.3275612,35.96228908
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",2.21280133,"ugC_cm2",10.0421862,"ugN_cm2",0.76776808,"ugP_cm2",0.25696955,7.43256202,28.92390193
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",75.51293641,"ugC_cm2",9.05766833,"ugN_cm2",0.44389027,"ugP_cm2",9.72237688,438.70430818,45.12315387
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",61.94778678,"ugC_cm2",14.530133,"ugN_cm2",0.59559435,"ugP_cm2",4.9719152,268.22632408,53.94829021
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",117.68199293,"ugC_cm2",9.49127182,"ugN_cm2",0.48145262,"ugP_cm2",14.45949451,630.35126952,43.59428119
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",398.36180382,"ugC_cm2",12.68822735,"ugN_cm2",0.60827099,"ugP_cm2",36.61375288,1688.91097087,46.12777544
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",44.79800499,"ugC_cm2",7.78439318,"ugN_cm2",0.65643184,"ugP_cm2",6.7112191,175.9929244,26.22368928
"CARI",2018-07-17,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",63.48441397,"ugC_cm2",10.85785536,"ugN_cm2",0.7597153,"ugP_cm2",6.81852709,215.49758882,31.60471257
"MCDI",2018-07-16,"mcdiffett creek neon",38.945861,-96.443022,"Stream","Periphyton",683.68298005,"ugC_cm2",71.85650457,"ugN_cm2",5.80699293,"ugP_cm2",11.09573788,303.61948636,27.36361382
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",153.58858063,"ugC_cm2",18.78086035,"ugN_cm2",0.36076475,"ugP_cm2",9.53698174,1097.89547493,115.11980468
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",127.83390482,"ugC_cm2",18.67736908,"ugN_cm2",0.34346426,"ugP_cm2",7.98174524,959.82195169,120.25214075
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",113.85151704,"ugC_cm2",15.24438903,"ugN_cm2",0.44264339,"ugP_cm2",8.70956182,663.30154276,76.1578546
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",121.180798,"ugC_cm2",14.87442851,"ugN_cm2",0.18511014,"ugP_cm2",9.50081861,1688.22281876,177.69235339
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",201.43552577,"ugC_cm2",28.91692643,"ugN_cm2",0.47454281,"ugP_cm2",8.12365449,1094.67913288,134.7520546
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",578.53163965,"ugC_cm2",67.07195553,"ugN_cm2",0.48249169,"ugP_cm2",10.05897327,3092.17062475,307.40419937
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",507.34299667,"ugC_cm2",60.69659185,"ugN_cm2",2.02395054,"ugP_cm2",9.74776098,646.43958795,66.3167254
"OKSR",2018-07-10,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",927.8366064,"ugC_cm2",111.68609726,"ugN_cm2",2.04390067,"ugP_cm2",9.6881286,1170.67916286,120.83645983
"TOMB",2018-07-10,"lower tombigbee river neon",31.849051,-88.159348,"River","Periphyton",669.00727348,"ugC_cm2",82.24511638,"ugN_cm2",8.47501039,"ugP_cm2",9.48611155,203.57140332,21.45994196
"TOMB",2018-07-10,"lower tombigbee river neon",31.85178,-88.161217,"River","Periphyton",633.00841646,"ugC_cm2",70.43261638,"ugN_cm2",12.13242934,"ugP_cm2",10.48101085,134.55129561,12.83762584
"TOMB",2018-07-10,"lower tombigbee river neon",31.855271,-88.157986,"River","Periphyton",564.66380923,"ugC_cm2",69.77052161,"ugN_cm2",8.35494597,"ugP_cm2",9.43811992,174.29000335,18.46660191
"TOMB",2018-07-10,"lower tombigbee river neon",31.852821,-88.157609,"River","Periphyton",691.81182461,"ugC_cm2",94.66645885,"ugN_cm2",7.42160224,"ugP_cm2",8.52234981,240.39004359,28.20701438
"TOMB",2018-07-10,"lower tombigbee river neon",31.855489,-88.15416,"River","Periphyton",627.21233375,"ugC_cm2",63.97090607,"ugN_cm2",8.41770574,"ugP_cm2",11.43403706,192.15293418,16.80534471
